name,type,number,id
District 3,School Member District,6,320124722
Member Dist 1-4,School Member District,14,320124723
Member Dist 2-5,School Member District,25,320124724
Member Dist 3-6,School Member District,36,320124725
"School 113, School Member 1",School Member District,1131,320453801
"School 113, School Member 2",School Member District,1132,320453802
"School 113, School Member 3",School Member District,1133,320453803
"School 113, School Member 4",School Member District,1134,320453804
"USD 243, Position 1",School Member District,2431,320454025
"USD 243, Position 2",School Member District,2432,320454024
"USD 243, Position 3",School Member District,2433,320454023
"USD 243, Position 4",School Member District,2434,320454022
"USD 243, Position 5",School Member District,2435,320454021
"USD 243, Postion 6",School Member District,2436,320454020
"USD 243, Postion 7",School Member District,2437,320454019
"USD 251, Dist 1 Pos 1",School Member District,2511,320454018
"USD 251, Dist 2 Pos 2",School Member District,2512,320454017
"USD 251, Dist 3 Pos 3",School Member District,2513,320454016
"USD 251, Dist 1 Pos 4",School Member District,2514,320454015
"USD 251, Dist 2 Pos 5",School Member District,2515,320454014
"USD 251, Dist 3 Pos 6",School Member District,2516,320454013
"USD 251, At Large",School Member District,2517,320454012
"USD 252, Position 1",School Member District,2521,320454011
"USD 252, Position 2",School Member District,2522,320454010
"USD 252, Position 3",School Member District,2523,320454009
"USD 252, Position 4",School Member District,2524,320454008
"USD 252, Position 5",School Member District,2525,320454007
"USD 252, Position 6",School Member District,2526,320454006
"USD 252, Position 7",School Member District,2527,320454005
"USD 284, District No. 3",School Member District,2843,320454004
"USD 284, At Large",School Member District,,320454003
"USD 330, Pos 1 Sub District 1",School Member District,3301,320454002
"USD 330, Pos 2 Sub District 2",School Member District,3302,320454001
"USD 330, Pos 3 Sub District 3",School Member District,3303,320454000
"USD 330, Pos 4 Sub District 1",School Member District,3304,320453999
"USD 330, Pos 5 Sub District 2",School Member District,3305,320453998
"USD 330, Pos 6 Sub District 3",School Member District,3306,320453997
"USD 330, Pos 7 At Large",School Member District,3307,320453996
"USD 386, Position 1",School Member District,3861,320454037
"USD 386, Positon 2",School Member District,3862,320454036
"School 113, Member 4",School Member District,1134,320453538
School 410 1-4,School Member District,41014,320453919
School 410 2-5,School Member District,41025,320453920
School 410 3-6,School Member District,41036,320453921
"USD 386, Position 3",School Member District,3863,320454035
"USD 386, Position 4",School Member District,3864,320454034
"USD 386, Position 5",School Member District,3865,320454033
"USD 386, Position 6",School Member District,3866,320454032
"USD 386, Position 7",School Member District,3867,320454031
"USD 417, Dist 1 Pos 1",School Member District,4171,320454030
"USD 417, Dist 2 Pos 2",School Member District,4172,320454029
"USD 417, Dist 1 Pos 3",School Member District,4173,320454028
"USD 417, Dist 1 Pos 4",School Member District,4174,320454027
Member 02,School Member District,2,320126715
Member 14,School Member District,14,320126716
Member 25,School Member District,25,320126717
Member 36,School Member District,36,320126718
"School 223, Member 4",School Member District,2234,320448430
"School 223, Member 3",School Member District,2233,320448429
"School 223, Member 2",School Member District,2232,320448428
"School 223, Member 1",School Member District,2231,320448427
USD 374 - At Large,School Member District,0,320453766
USD 507 - Member District 1,School Member District,1,320453767
USD 507 - Member District 2,School Member District,2,320453768
USD 507 - Member District 3,School Member District,3,320453769
USD 112 Memb Dist 2,School Member District,1122,320453797
USD 299 Memb Dist 1,School Member District,2991,320453799
USD 299 Memb Dist 2,School Member District,2992,320453800
"School 113, School Member 6",School Member District,1136,320453808
"School 115, School Member 1",School Member District,1151,320453809
"School 115, School Member 2",School Member District,1152,320453810
"School 115, School Member 3",School Member District,1153,320453811
"School 115, School Member 4",School Member District,1154,320453812
"School 115, School Member 5",School Member District,1155,320453813
"School 115, School Member 6",School Member District,1156,320453814
"School 282, Member 1&amp;4",School Member District,,320455565
"School 282, Member 3&amp;6",School Member District,,320455566
Member 01,School Member District,1,320453747
School Member 00,School Member District,0,320100548
District 1 ,School Member District,1,320124717
"School 224, Member 2",School Member District,2242,320448434
"School 224, Member 1",School Member District,2241,320448433
"School 223, Member 6",School Member District,2236,320448432
"School 223, Member 5",School Member District,2235,320448431
Member Dist. 1,School Member District,1,320134692
Member Dist. 1-4,School Member District,,320134693
Member Dist. 2,School Member District,2,320134694
Member Dist. 2-5,School Member District,,320134695
Member Dist. 3,School Member District,3,320134696
Member Dist. 3-6,School Member District,,320134697
Member Dist. 4,School Member District,4,320134698
Member Dist. 5,School Member District,5,320134699
Member Dist. 6,School Member District,6,320134700
Member 00,School Member District,0,320126714
U.S. Senate,US Senate,5,320453363
VTD 110090,Sub Precinct,110090,320453832
SP Payne 1B Sub Precinct,Sub Precinct,,320449548
VTD 000080   E Peck - TC 46,Sub Precinct,80,320151179
VTD 000090   E Rossville-RO 1,Sub Precinct,90,320151180
VTD 000150   Grove - GROVE 12,Sub Precinct,150,320151185
VTD 000180   Kaw - TECUMSEH 44,Sub Precinct,180,320151186
VTD 000190   Kiowa - TC 47,Sub Precinct,190,320151187
VTD 000240   Lykins - MS 88,Sub Precinct,240,320151191
VTD 000250   N Potter - TP 50,Sub Precinct,250,320151192
VTD 000260   N Tecumseh-TC 41,Sub Precinct,260,320151193
VTD 000270   NE Monmouth-MM 57,Sub Precinct,270,320151194
VTD 000280   NW Monmouth-MM 56,Sub Precinct,280,320151195
VTD 600510   13/08,Sub Precinct,600510,320449436
SP Minneha 4F Sub Precinct,Sub Precinct,,320449267
VTD 000970,Sub Precinct,970,320447703
VTD 001540,Sub Precinct,1540,320447704
VTD 001550,Sub Precinct,1550,320447705
VTD 001560,Sub Precinct,1560,320447706
VTD 001570,Sub Precinct,1570,320447707
VTD 001580,Sub Precinct,1580,320447708
VTD 001590,Sub Precinct,1590,320447709
VTD 000440   1/04,Sub Precinct,440,320151209
VTD 000480   2/01,Sub Precinct,480,320151212
VTD 000490   2/02,Sub Precinct,490,320151213
VTD 000500   2/03,Sub Precinct,500,320151214
VTD 000510   2/04,Sub Precinct,510,320151215
VTD 000520   2/05,Sub Precinct,520,320151216
VTD 000530   2/06,Sub Precinct,530,320151217
VTD 000540   2/07,Sub Precinct,540,320151218
VTD 000550   2/08,Sub Precinct,550,320151219
VTD 000560   2/09,Sub Precinct,560,320151220
VTD 001720   12/16,Sub Precinct,1720,320151332
VTD 001760   12/81,Sub Precinct,1760,320151335
VTD 001780   13/01,Sub Precinct,1780,320151336
VTD 001850   W Rossville-RO 2,Sub Precinct,1850,320151339
VTD 001880   Whitfield - SD 37,Sub Precinct,1880,320151341
VTD 001890   Willard-DOVER 82,Sub Precinct,1890,320151342
VTD 001910   4/13,Sub Precinct,1910,320151343
VTD 100030   13/06,Sub Precinct,100030,320151345
VTD 100040   13/07,Sub Precinct,100040,320151346
VTD 100050   1/07,Sub Precinct,100050,320151347
VTD 100060   5/13,Sub Precinct,100060,320151348
VTD 000570   2/10,Sub Precinct,570,320151221
VTD 000580   2/11,Sub Precinct,580,320151222
