"election_id","electoral_district_id","type","partisan","primary_party","electorate_specifications","special","office","filing_closed_date","number_elected","number_voting_for","ballot_id","ballot_placement","id"
"30000","60326","","NO","","","no","Member House of Delegates","1900-01-01","1","1","366","8","20325"
"30000","60190","","NO","","","no","Treasurer","1900-01-01","1","1","8","13","20326"
"30000","60130","","NO","","","no","Member House of Delegates","1900-01-01","1","1","212","8","20327"
"30000","60086","","NO","","","no","Commonwealth's Attorney","1900-01-01","1","1","92","10","20328"
"30000","60124","","NO","","","no","Member House of Delegates","1900-01-01","1","1","110","8","20329"
"30000","60143","","NO","","","no","Member House of Delegates","1900-01-01","1","1","62","8","20330"
"30000","60332","","NO","","","no","Treasurer","1900-01-01","1","1","86","13","20331"
"30000","60238","","NO","","","no","Commissioner of Revenue","1900-01-01","1","1","60","12","20332"
"30000","60137","","NO","","","no","Member House of Delegates","1900-01-01","1","1","32","8","20333"
"30000","60320","","NO","","","no","Commonwealth's Attorney","1900-01-01","1","1","136","10","20334"
"30000","60320","","NO","","","no","Commonwealth's Attorney","1900-01-01","1","1","139","10","20335"
"30000","60320","","NO","","","no","Commonwealth's Attorney","1900-01-01","1","1","142","10","20336"
"30000","60022","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","20","18","20337"
"30000","60015","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","193","18","20338"
"30000","60015","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","196","18","20339"
"30000","60310","","NO","","","no","Sheriff","1900-01-01","1","1","65","11","20340"
"30000","60324","","NO","","","no","Member House of Delegates","1900-01-01","1","1","231","8","20341"
"30000","60217","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","164","18","20342"
"30000","60280","","NO","","","no","Mayor","1900-01-01","1","1","97","29","20343"
"30000","60267","","NO","","","no","Member House of Delegates","1900-01-01","1","1","417","8","20344"
"30000","60092","","NO","","","no","Member House of Delegates","1900-01-01","1","1","19","8","20345"
"30000","60092","","NO","","","no","Member House of Delegates","1900-01-01","1","1","231","8","20346"
"30000","60316","","NO","","","no","Member Town Council","1900-01-01","6","6","390","30","20347"
"30000","60200","","NO","","","no","Treasurer","1900-01-01","1","1","123","13","20348"
"30000","60241","","NO","","","no","Sheriff","1900-01-01","1","1","3","11","20349"
"30000","60241","","NO","","","no","Sheriff","1900-01-01","1","1","253","11","20350"
"30000","60241","","NO","","","no","Sheriff","1900-01-01","1","1","340","11","20351"
"30000","60191","","NO","","","no","Member House of Delegates","1900-01-01","1","1","75","8","20352"
"30000","60241","","NO","","","no","Commissioner of Revenue","1900-01-01","1","1","342","12","20353"
"30000","60131","","NO","","","no","Member House of Delegates","1900-01-01","1","1","299","8","20354"
"30000","60004","","NO","","","no","Member School Board","1900-01-01","1","1","390","28","20355"
"30000","60275","","NO","","","no","Mayor - Special","1900-01-01","1","1","39","29","20356"
"30000","60329","","NO","","","no","Member School Board","1900-01-01","1","1","346","28","20357"
"30000","60329","","NO","","","no","Member School Board","1900-01-01","1","1","410","28","20358"
"30000","60241","","NO","","","no","Treasurer","1900-01-01","1","1","339","13","20359"
"30000","60015","","NO","","","no","Member School Board","1900-01-01","1","1","193","28","20360"
"30000","60015","","NO","","","no","Member School Board","1900-01-01","1","1","196","28","20361"
"30000","60268","","NO","","","no","Member School Board","1900-01-01","1","1","124","28","20362"
"30000","60018","","NO","","","no","Commissioner of Revenue","1900-01-01","1","1","229","12","20363"
"30000","60048","","NO","","","no","Member House of Delegates","1900-01-01","1","1","17","8","20364"
"30000","60058","","NO","","","no","Sheriff","1900-01-01","1","1","268","11","20365"
"30000","60147","","NO","","","no","Commonwealth's Attorney","1900-01-01","1","1","240","10","20366"
"30000","60024","","NO","","","no","Member House of Delegates","1900-01-01","1","1","172","8","20367"
"30000","60024","","NO","","","no","Member House of Delegates","1900-01-01","1","1","175","8","20368"
"30000","60024","","NO","","","no","Member House of Delegates","1900-01-01","1","1","178","8","20369"
"30000","60170","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","188","18","20370"
"30000","60052","","NO","","","no","Member School Board","1900-01-01","1","1","169","28","20371"
"30000","60062","","NO","","","no","Member School Board","1900-01-01","1","1","58","28","20372"
"30000","60287","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","88","18","20373"
"30000","60032","","NO","","","no","Member House of Delegates","1900-01-01","1","1","141","8","20374"
"30000","60181","","NO","","","no","Commonwealth's Attorney","1900-01-01","1","1","22","10","20375"
"30000","60016","","NO","","","no","Commonwealth's Attorney","1900-01-01","1","1","2","10","20376"
"30000","60122","","NO","","","no","Member School Board","1900-01-01","1","1","95","10","20377"
"30000","60107","","NO","","","no","Member House of Delegates","1900-01-01","1","1","52","8","20378"
"30000","60009","","NO","","","no","Member School Board","1900-01-01","1","1","112","28","20379"
"30000","60212","","NO","","","no","Member House of Delegates","1900-01-01","1","1","373","8","20380"
"30000","60130","","NO","","","no","Member House of Delegates","1900-01-01","1","1","139","8","20381"
"30000","60130","","NO","","","no","Member House of Delegates","1900-01-01","1","1","357","8","20382"
"30000","60094","","NO","","","no","Member House of Delegates","1900-01-01","1","1","181","8","20383"
"30000","60094","","NO","","","no","Member House of Delegates","1900-01-01","1","1","184","8","20384"
"30000","60212","","NO","","","no","Member House of Delegates","1900-01-01","1","1","278","8","20385"
"30000","60212","","NO","","","no","Member House of Delegates","1900-01-01","1","1","374","8","20386"
"30000","60174","","NO","","","no","Member House of Delegates","1900-01-01","1","1","11","8","20387"
"30000","60130","","NO","","","no","Member House of Delegates","1900-01-01","1","1","143","8","20388"
"30000","60130","","NO","","","no","Member House of Delegates","1900-01-01","1","1","210","8","20389"
"30000","60130","","NO","","","no","Member House of Delegates","1900-01-01","1","1","213","8","20390"
"30000","60130","","NO","","","no","Member House of Delegates","1900-01-01","1","1","355","8","20391"
"30000","60130","","NO","","","no","Member House of Delegates","1900-01-01","1","1","358","8","20392"
"30000","60094","","NO","","","no","Member House of Delegates","1900-01-01","1","1","183","8","20393"
"30000","60132","","NO","","","no","Sheriff","1900-01-01","1","1","23","11","20394"
"30000","60132","","NO","","","no","Sheriff","1900-01-01","1","1","26","11","20395"
"30000","60156","","NO","","","no","Member School Board","1900-01-01","1","1","90","28","20396"
"30000","60122","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","95","18","20397"
"30000","60071","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","125","18","20398"
"30000","60314","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","111","18","20399"
"30000","60253","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","116","18","20400"
"30000","60161","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","71","18","20401"
"30000","60161","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","170","18","20402"
"30000","60295","","NO","","","no","Member Town Council - Special","1900-01-01","1","1","44","30","20403"
"30000","60245","","NO","","","no","Treasurer","1900-01-01","1","1","32","13","20404"
"30000","60043","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","13","18","20405"
"30000","60126","","NO","","","no","Commissioner of Revenue","1900-01-01","1","1","4","12","20406"
"30000","60253","","NO","","","no","Member School Board","1900-01-01","1","1","228","28","20407"
"30000","60141","","NO","","","no","Member House of Delegates","1900-01-01","1","1","35","8","20408"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","15","6","20409"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","18","6","20410"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","21","6","20411"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","24","6","20412"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","47","6","20413"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","50","6","20414"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","53","6","20415"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","76","6","20416"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","79","6","20417"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","82","6","20418"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","85","6","20419"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","105","6","20420"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","108","6","20421"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","111","6","20422"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","114","6","20423"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","137","6","20424"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","140","6","20425"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","143","6","20426"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","166","6","20427"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","169","6","20428"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","172","6","20429"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","175","6","20430"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","195","6","20431"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","198","6","20432"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","201","6","20433"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","204","6","20434"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","227","6","20435"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","230","6","20436"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","233","6","20437"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","236","6","20438"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","256","6","20439"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","259","6","20440"
"30000","60195","","NO","","","no","Member School Board","1900-01-01","1","1","75","28","20441"
"30000","60062","","NO","","","no","Member School Board","1900-01-01","1","1","59","28","20442"
"30000","60097","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","193","18","20443"
"30000","60097","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","196","18","20444"
"30000","60029","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","99","18","20445"
"30000","60266","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","73","18","20446"
"30000","60085","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","66","18","20447"
"30000","60262","","NO","","","no","Member House of Delegates","1900-01-01","1","1","26","8","20448"
"30000","60108","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","332","18","20449"
"30000","60032","","NO","","","no","Member House of Delegates","1900-01-01","1","1","303","8","20450"
"30000","60230","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","91","18","20451"
"30000","60153","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","94","18","20452"
"30000","60149","","NO","","","no","Member School Board","1900-01-01","1","1","118","28","20453"
"30000","60158","","NO","","","no","Commonwealth's Attorney - Special","1900-01-01","1","1","111","10","20454"
"30000","60326","","NO","","","no","Member House of Delegates","1900-01-01","1","1","364","8","20455"
"30000","60107","","NO","","","no","Member House of Delegates","1900-01-01","1","1","414","8","20456"
"30000","60009","","NO","","","no","Member School Board","1900-01-01","1","1","110","28","20457"
