"start_house_number","end_house_number","odd_even_both","start_apartment_number","end_apartment_number","non_house_address_address_direction","non_house_address_street_name","non_house_address_house_number_prefix","non_house_address_city","non_house_address_street_suffix","non_house_address_state","non_house_address_street_direction","non_house_address_house_number_suffix","non_house_address_zip","non_house_address_apartment","non_house_address_house_number","precinct_id","precinct_split_id","id"
"1","144","Both","","","","MAJOR","","Lebanon","ST","VA","","","24266","","","90059","100034","2000271"
"1","1441","Both","","","","WHITE PINE","","BLAND","DR","VA","","","24315","","","90063","100154","2000272"
"1","1445","Both","","","","OLD POSTAL","","LEBANON","RD","VA","","","24266","","","90129","100096","2000273"
"1","145","Both","","","","J C HILLMAN","","Honaker","DR","VA","","","24260","","","90056","100123","2000274"
"1","145","Both","","","","LAND FILL","","BLAND","DR","VA","","","24315","","","90025","100136","2000275"
"1","145","Both","","","","RASNAKE PARK","","Lebanon","CIR","VA","","","24266","","","90104","100066","2000276"
"1","145","Both","","","","STOOTS","","Lebanon","ST","VA","","","24266","","","90059","100034","2000277"
"1","1458","Both","","","","COOKS MOUNTAIN","","CLEVELAND","RD","VA","","","24225","","","90140","100114","2000278"
"1","146","Both","","","","CLAUDES HILL","","Swords Creek","DR","VA","","","24649","","","90010","100062","2000279"
"1","147","Both","","","","CLINIC","","Saint Paul","ST","VA","","","24283","","","90094","100002","2000280"
"1","147","Both","","","","HIPPY HOLLOW","","CLEVELAND","RD","VA","","","24225","","","90090","100100","2000281"
"1","147","Both","","","","PRICE","","Lebanon","ST","VA","","","24266","","","90059","100034","2000282"
"1","147","Both","","","","SPORTSMAN","","Lebanon","DR","VA","","","24266","","","90104","100066","2000283"
"1","148","Both","","","","GILMER","","Lebanon","AVE","VA","","","24266","","","90059","100034","2000284"
"1","148","Both","","","","HICKORY","","Cleveland","AVE","VA","","","24225","","","90090","100109","2000285"
"1","148","Both","","","","PINETREE","","Castlewood","LN","VA","","","24224","","","90141","100029","2000286"
"1","149","Both","","","","HAZELNUT","","ROCKY GAP","LN","VA","","","24366","","","90039","100171","2000287"
"1","149","Both","","","","HILLCREST","","Cedar Bluff","ST","VA","","","24609","","","90038","100054","2000288"
"1","149","Both","","","","WOHLFORD","","Castlewood","CIR","VA","","","24224","","","90100","100106","2000289"
"1","1499","Both","","","","MADISON","","RADFORD","ST","VA","","","24141","","","90137","100071","2000290"
"1","15","Both","","","S","12th","","Big Stone Gap","ST","VA","W","","24219","","","90089","100091","2000291"
"1","15","Both","","","S","13th","","Big Stone Gap","ST","VA","W","","24219","","","90089","100091","2000292"
"1","150","Both","","","","CIRCLE","","LEBANON","AVE","VA","","","24266","","","90059","100051","2000293"
"1","150","Both","","","","PUTNAM","","Honaker","CT","VA","","","24260","","","90136","100105","2000294"
"1","150","Both","","","","SADDLER","","Castlewood","DR","VA","","","24224","","","90100","100106","2000295"
"1","150","Both","","","","SHADY","","Lebanon","LN","VA","","","24266","","","90129","100096","2000296"
"1","150","Both","","","NE","4TH","","NORTON","ST","VA","","","24273","","","90015","100058","2000297"
"1","150","Both","","","SE","14TH","","NORTON","ST","VA","","","24273","","","90015","100058","2000298"
"1","150","Both","","","SW","11TH","","NORTON","ST","VA","","","24273","","","90015","100058","2000299"
"1","1505","Both","","","","LONG","","SWORDS CREEK","BR","VA","","","24649","","","90010","100062","2000300"
"1","151","Both","","","","DEER SPRING","","Lebanon","DR","VA","","","24266","","","90059","100051","2000301"
"1","151","Both","","","","LITTLE MOUNTAIN","","Honaker","RD","VA","","","24260","","","90143","100145","2000302"
"1","151","Both","","","","OAKLAND","","Swords Creek","RD","VA","","","24649","","","90010","100062","2000303"
"1","151","Both","","","","TROUT FARM","","Castlewood","RD","VA","","","24224","","","90141","100029","2000304"
"1","1511","Both","","","","FOX BRANCH","","BASTIAN","LN","VA","","","24314","","","90039","100171","2000305"
"1","1517","Both","","","","SHOTGUN HOLLOW","","CLEVELAND","RD","VA","","","24225","","","90090","100109","2000306"
"1","152","Both","","","","LOWER COURT","","Lebanon","ST","VA","","","24266","","","90104","100066","2000307"
"1","153","Both","","","","Cardinal","","Rocky Gap","Ln","VA","","","24366","","","90039","100171","2000308"
"1","153","Both","","","","Dangerfield","","Rocky Gap","DR","VA","","","24366","","","90039","100171","2000309"
"1","153","Both","","","","ELIZABETH HOUSE","","HONAKER","CIR","VA","","","24260","","","90136","100105","2000310"
"1","153","Both","","","","FLAT TOP","","Castlewood","DR","VA","","","24224","","","90087","100095","2000311"
"1","153","Both","","","","NATIONWIDE","","Rosedale","DR","VA","","","24280","","","90038","100054","2000312"
"1","153","Both","","","","NATURES WAY","","Swords Creek","DR","VA","","","24649","","","90010","100062","2000313"
"1","153","Both","","","","ORCHARD","","Lebanon","DR","VA","","","24266","","","90059","100034","2000314"
"1","153","Both","","","","Sundrop","","Bastian","LN","VA","","","24314","","","90039","100171","2000315"
"1","153","Both","","","","WALNUT RIDGE","","Lebanon","DR","VA","","","24266","","","90038","100054","2000316"
"1","154","Both","","","","EDGAR","","Lebanon","ST","VA","","","24266","","","90059","100034","2000317"
"1","154","Both","","","","FAIRVIEW","","HONAKER","ST","VA","","","24260","","","90136","100105","2000318"
"1","154","Both","","","","MILL","","Lebanon","ST","VA","N","","24266","","","90059","100034","2000319"
"1","154","Both","","","","RAMBLING","","Cedar Bluff","RD","VA","","","24609","","","90038","100054","2000320"
"1","154","Both","","","","Shady Laurel","","Rocky Gap","LN","VA","","","24366","","","90039","100171","2000321"
"1","1540","Both","","","","PURCELL","","Lebanon","RD","VA","","","24266","","","90129","100096","2000322"
"1","155","Both","","","","CHRYSLER","","Lebanon","DR","VA","","","24266","","","90129","100096","2000323"
"1","155","Both","","","","Crooked Branch","","Bastian","RD","VA","","","24314","","","90105","100013","2000324"
"1","155","Both","","","","HENDRICKS","","LEBANON","AVE","VA","","","24266","","","90059","100034","2000325"
"1","155","Both","","","","Rocky","","Bland","Ln","VA","","","24315","","","90025","100136","2000326"
"1","1553","Odd","","","","SUITER","","BLAND","RD","VA","","","24315","","","90063","100154","2000327"
"1","156","Both","","","","COURT","","Lebanon","AVE","VA","","","24266","","","90059","100034","2000328"
"1","156","Both","","","","MAPLEWOOD","","HONAKER","DR","VA","","","24260","","","90136","100105","2000329"
"1","156","Both","","","","SHULERS","","CASTLEWOOD","DR","VA","","","24224","","","90100","100106","2000330"
"1","156","Both","","","","YATES","","Lebanon","ST","VA","","","24266","","","90104","100066","2000331"
"1","1560","Both","","","","BOODY","","CASTLEWOOD","RD","VA","","","24224","","","90141","100029","2000332"
"1","157","Both","","","","Anns","","Bastian","Ln","VA","","","24314","","","90039","100171","2000333"
"1","157","Both","","","","ROCKY","","DANTE","HOLW","VA","","","24237","","","90094","100002","2000334"
"1","158","Both","","","","LITTLE B","","CASTLEWOOD","DR","VA","","","24224","","","90141","100029","2000335"
"1","158","Both","","","","PUCKETT","","Lebanon","ST","VA","","","24266","","","90059","100034","2000336"
"1","158","Both","","","","SWORD","","Lebanon","ST","VA","","","24266","","","90059","100034","2000337"
"1","159","Both","","","","BERNIE HONAKER","","Lebanon","DR","VA","","","24266","","","90056","100123","2000338"
"1","159","Both","","","","GRANVILLE MEADOWS","","Lebanon","DR","VA","","","24266","","","90059","100051","2000339"
"1","159","Both","","","","Silver Leaf","","Bland","LN","VA","","","24315","","","90025","100136","2000340"
"1","160","Both","","","","MID TOWN","","HONAKER","CIR","VA","","","24260","","","90136","100105","2000341"
"1","1600","Both","","","","COAL TIPPLE","","LEBANON","HOLW","VA","","","24266","","","90059","100034","2000342"
"1","1601","Both","","","","TYLER","","RADFORD","AVE","VA","","","24141","","","90137","100071","2000343"
"1","1604","Both","","","W","2nd","","Big Stone Gap","AVE","VA","","","24219","","","90089","100091","2000344"
"1","161","Both","","","","PLEASANT VIEW","","BLAND","LN","VA","","","24315","","","90119","100063","2000345"
"1","1610","Both","","","","STROUTH","","SWORDS CREEK","CRK","VA","","","24649","","","90010","100062","2000346"
"1","162","Both","","","","AUGUSTA","","CASTLEWOOD","DR","VA","","","24224","","","90141","100029","2000347"
"1","162","Both","","","","POND","","Castlewood","DR","VA","","","24224","","","90141","100029","2000348"
"1","1624","Both","","","","POOR FARM","","LEBANON","RD","VA","","","24266","","","90104","100066","2000349"
"1","163","Both","","","","CREEKSIDE","","ROCKY GAP","DR","VA","","","24366","","","90039","100171","2000350"
"1","163","Both","","","","DOGWOOD","","HONAKER","ST","VA","","","24260","","","90136","100105","2000351"
"1","163","Both","","","","TERRA NOVA","","Castlewood","WAY","VA","","","24224","","","90141","100029","2000352"
"1","163","Both","","","","WOLF CREEK","","ROCKY GAP","HWY","VA","","","24366","","","90039","100171","2000353"
"1","164","Both","","","","MUSTANG","","Honaker","DR","VA","","","24260","","","90010","100062","2000354"
"1","164","Both","","","","RUBY","","Castlewood","LN","VA","","","24224","","","90141","100029","2000355"
"1","1640","Both","","","","GREEN VALLEY","","Lebanon","RD","VA","","","24266","","","90059","100051","2000356"
"1","165","Both","","","","FIELDS","","Lebanon","CT","VA","","","24266","","","90059","100034","2000357"
"1","165","Both","","","","RICHARDSON","","Lebanon","ST","VA","","","24266","","","90059","100034","2000358"
"1","165","Both","","","","TILLER TRAILER","","Lebanon","CT","VA","","","24266","","","90104","100066","2000359"
"1","165","Both","","","","WATER TANK","","DANTE","LN","VA","","","24237","","","90094","100002","2000360"
"1","166","Both","","","","CENTER","","HONAKER","CIR","VA","","","24260","","","90136","100105","2000361"
"1","166","Both","","","","TENNESSEE","","Honaker","ST","VA","","","24260","","","90056","100123","2000362"
"1","167","Both","","","","BUTTERFLY","","Lebanon","DR","VA","","","24266","","","90129","100096","2000363"
"1","167","Both","","","","GIBSON","","LEBANON","ST","VA","","","24266","","","90059","100034","2000364"
"1","167","Both","","","","HOKIE HILL","","Lebanon","DR","VA","","","24266","","","90104","100066","2000365"
"1","167","Both","","","","LOCUST","","Honaker","ST","VA","","","24260","","","90136","100105","2000366"
"1","167","Both","","","","WALNUT HOLLOW","","BLAND","DR","VA","","","24315","","","90025","100136","2000367"
"1","1678","Both","","","","RIDGEWAY","","Castlewood","DR","VA","","","24224","","","90087","100095","2000368"
"1","1689","Both","","","","COMBS VALLEY","","Cleveland","RD","VA","","","24225","","","90140","100114","2000369"
"1","169","Both","","","","BETHS","","Cedar Bluff","LN","VA","","","24609","","","90038","100054","2000370"
"1","169","Both","","","","OLD FORT","","Lebanon","CIR","VA","","","24266","","","90059","100051","2000371"
"1","169","Both","","","","OLD HONAKER","","Honaker","RD","VA","","","24260","","","90136","100105","2000372"
"1","1692","Both","","","","MAIN","","LEBANON","ST","VA","W","","24266","","","90059","100034","2000373"
"1","1695","Both","","","","Smith Hollow","","Dublin","RD","VA","","","24084","","","90142","100046","2000374"
"1","1695","Both","","","","STRAIGHT HOLLOW","","Dante","RD","VA","","","24237","","","90094","100002","2000375"
"1","1697","Both","","","","SUGAR RUN","","Cedar Bluff","RD","VA","","","24609","","","90010","100062","2000376"
"1","1699","Both","","","","Mount Zion","","Bland","RD","VA","","","24315","","","90024","100172","2000377"
"1","17","Both","","","","Matney","","N Tazewell","Dr","VA","","","24630","","","90138","100060","2000378"
"1","17","Both","","","","Meadow","","N Tazewell","CIR","VA","","","24630","","","90138","100060","2000379"
"1","171","Both","","","","CEDAR","","Honaker","RD","VA","","","24260","","","90136","100105","2000380"
"1","171","Both","","","","MINERS","","Castlewood","DR","VA","","","24224","","","90141","100029","2000381"
"1","171","Both","","","","Rock Mountain","","Rocky Gap","LN","VA","","","24366","","","90039","100171","2000382"
"1","1717","Both","","","","BEAR WALLOW","","Castlewood","RD","VA","W","","24224","","","90100","100106","2000383"
"1","1723","Both","","","","QUARRY","","CASTLEWOOD","RD","VA","","","24224","","","90100","100106","2000384"
"1","173","Both","","","","BOYD","","Swords Creek","DR","VA","","","24649","","","90010","100062","2000385"
"1","173","Both","","","","CRESCENT HILL","","BLAND","LN","VA","","","24315","","","90119","100063","2000386"
"1","1733","Both","","","","KENTS RIDGE","","Honaker","RD","VA","","","24260","","","90010","100062","2000387"
"1","1734","Both","","","","ROCKY FORK","","CLEVELAND","RD","VA","","","24225","","","90090","100109","2000388"
"1","174","Both","","","","BOYD","","Castlewood","ST","VA","","","24224","","","90141","100029","2000389"
"1","174","Both","","","","MEADES","","Castlewood","DR","VA","","","24224","","","90141","100029","2000390"
"1","174","Both","","","","TRACKSIDE","","Honaker","DR","VA","","","24260","","","90056","100167","2000391"
"1","1748","Both","","","","CALVARY BAPTIST","","Castlewood","RD","VA","","","24224","","","90141","100029","2000392"
"1","1749","Both","","","","ROMANS RIDGE","","Honaker","RD","VA","","","24260","","","90056","100123","2000393"
"1","175","Both","","","","BLUES","","Honaker","RD","VA","","","24260","","","90010","100062","2000394"
"1","175","Both","","","","CLARK","","HONAKER","DR","VA","","","24260","","","90136","100105","2000395"
"1","175","Both","","","","Clemons","","Pearisburg","LN","VA","","","24134","","","90024","100172","2000396"
"1","175","Both","","","","COAL","","Cleveland","LN","VA","","","24225","","","90090","100109","2000397"
"1","175","Both","","","","GYPSY","","Lebanon","AVE","VA","","","24266","","","90059","100034","2000398"
"1","175","Both","","","","Jones","","Bland","LN","VA","","","24315","","","90119","100063","2000399"
"1","175","Both","","","","LAWSON","","Castlewood","LN","VA","","","24224","","","90141","100029","2000400"
"1","175","Both","","","","SEVEN SPRINGS","","CASTLEWOOD","DR","VA","","","24224","","","90141","100029","2000401"
"1","175","Both","","","","Willis","","Rocky Gap","LN","VA","","","24366","","","90039","100171","2000402"
"1","1759","Both","","","","Dinky Track","","Bland","RD","VA","","","24315","","","90025","100136","2000403"
"1","176","Both","","","","GRANDVIEW","","Cleveland","DR","VA","","","24225","","","90069","100064","2000404"
"1","1765","Both","","","","TRAIN STATION","","CLEVELAND","RD","VA","","","24225","","","90090","100109","2000405"
"1","177","Both","","","","CEDAR","","ROCKY GAP","LN","VA","","","24366","","","90039","100171","2000406"
"1","177","Both","","","","MOCKINGBIRD","","Cedar Bluff","DR","VA","","","24609","","","90038","100054","2000407"
"1","177","Both","","","","ROGERS","","Lebanon","ST","VA","","","24266","","","90059","100034","2000408"
